PERMNO,date,TICKER,RET
18163,20100430,PG,-0.009929
18163,20100528,PG,-0.017214
18163,20100630,PG,-0.018170
18163,20100730,PG,0.027706
18163,20100831,PG,-0.024362
18163,20100930,PG,0.005028
18163,20101029,PG,0.068064
18163,20101130,PG,-0.039327
18163,20101231,PG,0.053381
18163,20110131,PG,-0.011164
18163,20110228,PG,-0.001267
18163,20110331,PG,-0.022998
18163,20110429,PG,0.062094
18163,20110531,PG,0.032357
18163,20110630,PG,-0.051194
18163,20110729,PG,-0.024461
18163,20110831,PG,0.035616
18163,20110930,PG,-0.007852
18163,20111031,PG,0.021130
18163,20111130,PG,0.009064
18163,20111230,PG,0.033142
18163,20120131,PG,-0.047144
18163,20120229,PG,0.072652
18163,20120330,PG,-0.006063
18163,20120430,PG,-0.044755
18163,20120531,PG,-0.021213
18163,20120629,PG,-0.016696
18163,20120731,PG,0.062890
18163,20120831,PG,0.041060
18163,20120928,PG,0.032296
18163,20121031,PG,0.006373
18163,20121130,PG,0.008521
18163,20121231,PG,-0.027782
18163,20130131,PG,0.115363
18163,20130228,PG,0.013571
18163,20130328,PG,0.011552
18163,20130430,PG,0.004042
18163,20130531,PG,-0.000130
18163,20130628,PG,0.002996
18163,20130731,PG,0.050805
18163,20130830,PG,-0.030012
18163,20130930,PG,-0.029529
18163,20131031,PG,0.076220
18163,20131129,PG,0.042972
18163,20131231,PG,-0.033365
18163,20140131,PG,-0.051449
18163,20140228,PG,0.026625
18163,20140331,PG,0.024663
18163,20140430,PG,0.032179
18163,20140530,PG,-0.021320
18163,20140630,PG,-0.027231
18163,20140731,PG,-0.007970
18163,20140829,PG,0.074884
18163,20140930,PG,0.007580
18163,20141031,PG,0.049840
18163,20141128,PG,0.036210
18163,20141231,PG,0.007298
18163,20150130,PG,-0.067586
18163,20150227,PG,0.009966
18163,20150331,PG,-0.037472
18163,20150430,PG,-0.021566
18163,20150529,PG,-0.014086
18163,20150630,PG,-0.001914
18163,20150731,PG,-0.011210
18163,20150831,PG,-0.078618
18163,20150930,PG,0.017971
18163,20151030,PG,0.070933
18163,20151130,PG,-0.020162
18163,20151231,PG,0.061064
18163,20160129,PG,0.037060
18163,20160229,PG,-0.017138
18163,20160331,PG,0.025159
18163,20160429,PG,-0.018473
18163,20160531,PG,0.011483
18163,20160630,PG,0.044793
18163,20160729,PG,0.018773
18163,20160831,PG,0.020096
18163,20160930,PG,0.027946
18163,20161031,PG,-0.025409
18163,20161130,PG,-0.050000
18163,20161230,PG,0.019646
18163,20170131,PG,0.049828
18163,20170228,PG,0.039612
18163,20170331,PG,-0.013396
18163,20170428,PG,-0.020372
18163,20170531,PG,0.008703
18163,20170630,PG,-0.010671
18163,20170731,PG,0.050024
18163,20170831,PG,0.015966
18163,20170929,PG,-0.013981
18163,20171031,PG,-0.043421
18163,20171130,PG,0.042275
18163,20171229,PG,0.021002
18163,20180131,PG,-0.052791
18163,20180228,PG,-0.090572
18163,20180329,PG,0.009679
18163,20180430,PG,-0.078491
18163,20180531,PG,0.011474
18163,20180629,PG,0.066831
18163,20180731,PG,0.045314
18163,20180831,PG,0.025593
18163,20180928,PG,0.003376
18163,20181031,PG,0.074098
18163,20181130,PG,0.065742
18163,20181231,PG,-0.027405
18163,20190131,PG,0.057302
18163,20190228,PG,0.021561
18163,20190329,PG,0.055809
18163,20190430,PG,0.030523
18163,20190531,PG,-0.033527
18163,20190628,PG,0.065494
18163,20190731,PG,0.083319
18163,20190830,PG,0.018553
18163,20190930,PG,0.034517
18163,20191031,PG,0.007042
18163,20191129,PG,-0.019677
18163,20191231,PG,0.023267
18428,20190329,,
18428,20190430,DOW,C
18428,20190531,DOW,-0.163406
18428,20190628,DOW,0.054534
18428,20190731,DOW,-0.017644
18428,20190830,DOW,-0.105491
18428,20190930,DOW,0.117757
18428,20191031,DOW,0.059601
18428,20191129,DOW,0.070905
18428,20191231,DOW,0.025482
18542,20100129,CAT,-0.075978
18542,20100226,CAT,0.092075
18542,20100331,CAT,0.101665
18542,20100430,CAT,0.090056
18542,20100528,CAT,-0.107652
18542,20100630,CAT,-0.011356
18542,20100730,CAT,0.168470
18542,20100831,CAT,-0.065806
18542,20100930,CAT,0.207489
18542,20101029,CAT,0.004575
18542,20101130,CAT,0.076336
18542,20101231,CAT,0.107092
18542,20110131,CAT,0.040465
18542,20110228,CAT,0.061025
18542,20110331,CAT,0.081803
18542,20110429,CAT,0.040413
18542,20110531,CAT,-0.083268
18542,20110630,CAT,0.006238
18542,20110729,CAT,-0.067725
18542,20110831,CAT,-0.078854
18542,20110930,CAT,-0.188571
18542,20111031,CAT,0.285482
18542,20111130,CAT,0.036206
18542,20111230,CAT,-0.074377
18542,20120131,CAT,0.209492
18542,20120229,CAT,0.046646
18542,20120330,CAT,-0.067332
18542,20120430,CAT,-0.030886
18542,20120531,CAT,-0.147417
18542,20120629,CAT,-0.030929
18542,20120731,CAT,-0.002120
18542,20120831,CAT,0.013300
18542,20120928,CAT,0.008321
18542,20121031,CAT,-0.008252
18542,20121130,CAT,0.005070
18542,20121231,CAT,0.057350
18542,20130131,CAT,0.097999
18542,20130228,CAT,-0.061185
18542,20130328,CAT,-0.058461
18542,20130430,CAT,-0.020467
18542,20130531,CAT,0.013346
18542,20130628,CAT,-0.038578
18542,20130731,CAT,0.012365
18542,20130830,CAT,-0.004463
18542,20130930,CAT,0.010419
18542,20131031,CAT,0.006715
18542,20131129,CAT,0.014875
18542,20131231,CAT,0.073404
18542,20140131,CAT,0.040744
18542,20140228,CAT,0.032584
18542,20140331,CAT,0.024750
18542,20140430,CAT,0.066720
18542,20140530,CAT,-0.030076
18542,20140630,CAT,0.062995
18542,20140731,CAT,-0.066440
18542,20140829,CAT,0.082581
18542,20140930,CAT,-0.092051
18542,20141031,CAT,0.031102
18542,20141128,CAT,-0.007987
18542,20141231,CAT,-0.090159
18542,20150130,CAT,-0.118650
18542,20150227,CAT,0.036639
18542,20150331,CAT,-0.034620
18542,20150430,CAT,0.094340
18542,20150529,CAT,-0.017956
18542,20150630,CAT,-0.005860
18542,20150731,CAT,-0.063900
18542,20150831,CAT,-0.027852
18542,20150930,CAT,-0.144950
18542,20151030,CAT,0.128519
18542,20151130,CAT,-0.004658
18542,20151231,CAT,-0.064556
18542,20160129,CAT,-0.072837
18542,20160229,CAT,0.087725
18542,20160331,CAT,0.130576
18542,20160429,CAT,0.025477
18542,20160531,CAT,-0.067035
18542,20160630,CAT,0.045511
18542,20160729,CAT,0.101834
18542,20160831,CAT,-0.009787
18542,20160930,CAT,0.083221
18542,20161031,CAT,-0.051143
18542,20161130,CAT,0.144980
18542,20161230,CAT,-0.029510
18542,20170131,CAT,0.039789
18542,20170228,CAT,0.010454
18542,20170331,CAT,-0.040348
18542,20170428,CAT,0.110716
18542,20170531,CAT,0.030999
18542,20170630,CAT,0.019254
18542,20170731,CAT,0.067653
18542,20170831,CAT,0.031066
18542,20170929,CAT,0.061452
18542,20171031,CAT,0.095181
18542,20171130,CAT,0.039396
18542,20171229,CAT,0.116401
18542,20180131,CAT,0.037949
18542,20180228,CAT,-0.050068
18542,20180329,CAT,-0.046886
18542,20180430,CAT,-0.015199
18542,20180531,CAT,0.052300
18542,20180629,CAT,-0.106905
18542,20180731,CAT,0.066264
18542,20180831,CAT,-0.034423
18542,20180928,CAT,0.098235
18542,20181031,CAT,-0.198767
18542,20181130,CAT,0.118282
18542,20181231,CAT,-0.063389
18542,20190131,CAT,0.054694
18542,20190228,CAT,0.031391
18542,20190329,CAT,-0.013470
18542,20190430,CAT,0.035353
18542,20190531,CAT,-0.140654
18542,20190628,CAT,0.137551
18542,20190731,CAT,-0.026341
18542,20190830,CAT,-0.096225
18542,20190930,CAT,0.061429
18542,20191031,CAT,0.099121
18542,20191129,CAT,0.050290
18542,20191231,CAT,0.020383
19502,20100129,WAG,-0.018246
19502,20100226,WAG,-0.018655
19502,20100331,WAG,0.052497
19502,20100430,WAG,-0.052305
19502,20100528,WAG,-0.084566
19502,20100630,WAG,-0.166667
19502,20100730,WAG,0.069288
19502,20100831,WAG,-0.052364
19502,20100930,WAG,0.246280
19502,20101029,WAG,0.011343
19502,20101130,WAG,0.033796
19502,20101231,WAG,0.117934
19502,20110131,WAG,0.037988
19502,20110228,WAG,0.076039
19502,20110331,WAG,-0.073835
19502,20110429,WAG,0.064275
19502,20110531,WAG,0.025398
19502,20110630,WAG,-0.026816
19502,20110729,WAG,-0.080546
19502,20110831,WAG,-0.092341
19502,20110930,WAG,-0.065890
19502,20111031,WAG,0.009425
19502,20111130,WAG,0.022440
19502,20111230,WAG,-0.019573
19502,20120131,WAG,0.009074
19502,20120229,WAG,0.000749
19502,20120330,WAG,0.009952
19502,20120430,WAG,0.046880
19502,20120531,WAG,-0.123075
19502,20120629,WAG,-0.030799
19502,20120731,WAG,0.229209
19502,20120831,WAG,-0.008938
19502,20120928,WAG,0.019016
19502,20121031,WAG,-0.033205
19502,20121130,WAG,-0.029662
19502,20121231,WAG,0.091418
19502,20130131,WAG,0.079708
19502,20130228,WAG,0.031406
19502,20130328,WAG,0.164631
19502,20130430,WAG,0.038381
19502,20130531,WAG,-0.029792
19502,20130628,WAG,-0.074539
19502,20130731,WAG,0.136878
19502,20130830,WAG,-0.037114
19502,20130930,WAG,0.119201
19502,20131031,WAG,0.101115
19502,20131129,WAG,0.004642
19502,20131231,WAG,-0.029730
19502,20140131,WAG,-0.001567
19502,20140228,WAG,0.190323
19502,20140331,WAG,-0.028256
19502,20140430,WAG,0.028321
19502,20140530,WAG,0.063697
19502,20140630,WAG,0.030872
19502,20140731,WAG,-0.072305
19502,20140829,WAG,-0.115057
19502,20140930,WAG,-0.020654
19502,20141031,WAG,0.083516
19502,20141128,WAG,0.073614
19502,20141231,WBA,0.110625
19502,20150130,WBA,-0.032152
19502,20150227,WBA,0.131085
19502,20150331,WBA,0.019259
19502,20150430,WBA,-0.020666
19502,20150529,WBA,0.039159
19502,20150630,WBA,-0.016309
19502,20150731,WBA,0.144363
19502,20150831,WBA,-0.100590
19502,20150930,WBA,-0.039861
19502,20151030,WBA,0.019013
19502,20151130,WBA,-0.003425
19502,20151231,WBA,0.013388
19502,20160129,WBA,-0.063825
19502,20160229,WBA,-0.005268
19502,20160331,WBA,0.067140
19502,20160429,WBA,-0.058879
19502,20160531,WBA,-0.019173
19502,20160630,WBA,0.075840
19502,20160729,WBA,-0.048277
19502,20160831,WBA,0.023155
19502,20160930,WBA,-0.001115
19502,20161031,WBA,0.026172
19502,20161130,WBA,0.028708
19502,20161230,WBA,-0.023250
19502,20170131,WBA,-0.009908
19502,20170228,WBA,0.058762
19502,20170331,WBA,-0.038551
19502,20170428,WBA,0.042023
19502,20170531,WBA,-0.059452
19502,20170630,WBA,-0.033449
19502,20170731,WBA,0.030137
19502,20170831,WBA,0.015247
19502,20170929,WBA,-0.052515
19502,20171031,WBA,-0.141803
19502,20171130,WBA,0.103969
19502,20171229,WBA,-0.001924
19502,20180131,WBA,0.036354
19502,20180228,WBA,-0.079325
19502,20180329,WBA,-0.049644
19502,20180430,WBA,0.014969
19502,20180531,WBA,-0.055079
19502,20180629,WBA,-0.038067
19502,20180731,WBA,0.126718
19502,20180831,WBA,0.020408
19502,20180928,WBA,0.063302
19502,20181031,WBA,0.094239
19502,20181130,WBA,0.066942
19502,20181231,WBA,-0.192984
19502,20190131,WBA,0.057515
19502,20190228,WBA,-0.008719
19502,20190329,WBA,-0.111252
19502,20190430,WBA,-0.153311
19502,20190531,WBA,-0.070749
19502,20190628,WBA,0.108026
19502,20190731,WBA,-0.003292
19502,20190830,WBA,-0.052166
19502,20190930,WBA,0.080485
19502,20191031,WBA,-0.009582
19502,20191129,WBA,0.096340
19502,20191231,WBA,-0.010738
19561,20100129,BA,0.119527
19561,20100226,BA,0.049175
19561,20100331,BA,0.149620
19561,20100430,BA,-0.002479
19561,20100528,BA,-0.108104
19561,20100630,BA,-0.022281
19561,20100730,BA,0.085896
19561,20100831,BA,-0.096713
19561,20100930,BA,0.088500
19561,20101029,BA,0.061617
19561,20101130,BA,-0.091308
19561,20101231,BA,0.023365
19561,20110131,BA,0.064664
19561,20110228,BA,0.042458
19561,20110331,BA,0.026663
19561,20110429,BA,0.079129
19561,20110531,BA,-0.016671
19561,20110630,BA,-0.052544
19561,20110729,BA,-0.046801
19561,20110831,BA,-0.045267
19561,20110930,BA,-0.094975
19561,20111031,BA,0.087258
19561,20111130,BA,0.050464
19561,20111230,BA,0.067841
19561,20120131,BA,0.011316
19561,20120229,BA,0.016312
19561,20120330,BA,-0.007738
19561,20120430,BA,0.032674
19561,20120531,BA,-0.087891
19561,20120629,BA,0.067375
19561,20120731,BA,-0.005249
19561,20120831,BA,-0.028007
19561,20120928,BA,-0.025280
19561,20121031,BA,0.012142
19561,20121130,BA,0.060761
19561,20121231,BA,0.014540
19561,20130131,BA,-0.019772
19561,20130228,BA,0.047584
19561,20130328,BA,0.116385
19561,20130430,BA,0.064764
19561,20130531,BA,0.088557
19561,20130628,BA,0.034539
19561,20130731,BA,0.025966
19561,20130830,BA,-0.006613
19561,20130930,BA,0.130677
19561,20131031,BA,0.110638
19561,20131129,BA,0.032452
19561,20131231,BA,0.016685
19561,20140131,BA,-0.082277
19561,20140228,BA,0.035047
19561,20140331,BA,-0.026606
19561,20140430,BA,0.028130
19561,20140530,BA,0.053945
19561,20140630,BA,-0.059298
19561,20140731,BA,-0.053054
19561,20140829,BA,0.058516
19561,20140930,BA,0.004574
19561,20141031,BA,-0.019391
19561,20141128,BA,0.081499
19561,20141231,BA,-0.032599
19561,20150130,BA,0.118403
19561,20150227,BA,0.043957
19561,20150331,BA,-0.005104
19561,20150430,BA,-0.044909
19561,20150529,BA,-0.013325
19561,20150630,BA,-0.012810
19561,20150731,BA,0.039288
19561,20150831,BA,-0.087258
19561,20150930,BA,0.002066
19561,20151030,BA,0.130737
19561,20151130,BA,-0.011549
19561,20151231,BA,-0.005913
19561,20160129,BA,-0.169168
19561,20160229,BA,-0.007159
19561,20160331,BA,0.074124
19561,20160429,BA,0.061919
19561,20160531,BA,-0.056083
19561,20160630,BA,0.029489
19561,20160729,BA,0.029183
19561,20160831,BA,-0.023343
19561,20160930,BA,0.017690
19561,20161031,BA,0.081145
19561,20161130,BA,0.064734
19561,20161230,BA,0.034006
19561,20170131,BA,0.049717
19561,20170228,BA,0.111553
19561,20170331,BA,-0.018698
19561,20170428,BA,0.045064
19561,20170531,BA,0.022832
19561,20170630,BA,0.053936
19561,20170731,BA,0.226094
19561,20170831,BA,-0.005692
19561,20170929,BA,0.060711
19561,20171031,BA,0.014830
19561,20171130,BA,0.078456
19561,20171229,BA,0.065426
19561,20180131,BA,0.201621
19561,20180228,BA,0.026949
19561,20180329,BA,-0.094779
19561,20180430,BA,0.017323
19561,20180531,BA,0.060889
19561,20180629,BA,-0.047280
19561,20180731,BA,0.061965
19561,20180831,BA,-0.033118
19561,20180928,BA,0.084921
19561,20181031,BA,-0.045819
19561,20181130,BA,-0.018007
19561,20181231,BA,-0.069962
19561,20190131,BA,0.195721
19561,20190228,BA,0.146245
19561,20190329,BA,-0.133058
19561,20190430,BA,-0.009779
19561,20190531,BA,-0.090087
19561,20190628,BA,0.065572
19561,20190731,BA,-0.062718
19561,20190830,BA,0.073173
19561,20190930,BA,0.044989
19561,20191031,BA,-0.106605
19561,20191129,BA,0.083331
19561,20191231,BA,-0.110383
20626,20100129,DOW,-0.019544
20626,20100226,DOW,0.045035
20626,20100331,DOW,0.049806
20626,20100430,DOW,0.042611
20626,20100528,DOW,-0.127149
20626,20100630,DOW,-0.112969
20626,20100730,DOW,0.152192
20626,20100831,DOW,-0.108306
20626,20100930,DOW,0.132950
20626,20101029,DOW,0.123088
20626,20101130,DOW,0.011025
20626,20101231,DOW,0.099743
20626,20110131,DOW,0.039250
20626,20110228,DOW,0.047351
20626,20110331,DOW,0.019914
20626,20110429,DOW,0.085828
20626,20110531,DOW,-0.118566
20626,20110630,DOW,0.003321
20626,20110729,DOW,-0.031389
20626,20110831,DOW,-0.184112
20626,20110930,DOW,-0.201758
20626,20111031,DOW,0.241318
20626,20111130,DOW,-0.006098
20626,20111230,DOW,0.046915
20626,20120131,DOW,0.165160
20626,20120229,DOW,0.000000
20626,20120330,DOW,0.041182
20626,20120430,DOW,-0.021940
20626,20120531,DOW,-0.083235
20626,20120629,DOW,0.024469
20626,20120731,DOW,-0.086349
20626,20120831,DOW,0.018416
20626,20120928,DOW,-0.001194
20626,20121031,DOW,0.011915
20626,20121130,DOW,0.030375
20626,20121231,DOW,0.081464
20626,20130131,DOW,-0.004002
20626,20130228,DOW,-0.014907
20626,20130328,DOW,0.013871
20626,20130430,DOW,0.065013
20626,20130531,DOW,0.016219
20626,20130628,DOW,-0.057168
20626,20130731,DOW,0.089214
20626,20130830,DOW,0.067352
20626,20130930,DOW,0.035294
20626,20131031,DOW,0.027865
20626,20131129,DOW,-0.010388
20626,20131231,DOW,0.144905
20626,20140131,DOW,0.025000
20626,20140228,DOW,0.070314
20626,20140331,DOW,0.005132
20626,20140430,DOW,0.026960
20626,20140530,DOW,0.044489
20626,20140630,DOW,-0.005564
20626,20140731,DOW,-0.007579
20626,20140829,DOW,0.048561
20626,20140930,DOW,-0.013819
20626,20141031,DOW,-0.057971
20626,20141128,DOW,-0.014777
20626,20141231,DOW,-0.054243
20626,20150130,DOW,-0.009866
20626,20150227,DOW,0.090345
20626,20150331,DOW,-0.017059
20626,20150430,DOW,0.062943
20626,20150529,DOW,0.020980
20626,20150630,DOW,-0.009218
20626,20150731,DOW,-0.080320
20626,20150831,DOW,-0.070123
20626,20150930,DOW,-0.021481
20626,20151030,DOW,0.218632
20626,20151130,DOW,0.008903
20626,20151231,DOW,-0.003645
20626,20160129,DOW,-0.184149
20626,20160229,DOW,0.157381
20626,20160331,DOW,0.055750
20626,20160429,DOW,0.034408
20626,20160531,DOW,-0.023760
20626,20160630,DOW,-0.023170
20626,20160729,DOW,0.079662
20626,20160831,DOW,-0.000559
20626,20160930,DOW,-0.025168
20626,20161031,DOW,0.038202
20626,20161130,DOW,0.035495
20626,20161230,DOW,0.035176
20626,20170131,DOW,0.042118
20626,20170228,DOW,0.044105
20626,20170331,DOW,0.027947
20626,20170428,DOW,-0.011646
20626,20170531,DOW,-0.013376
20626,20170630,DOW,0.025339
20626,20170731,DOW,0.025844
20626,20170831,DOW,0.037516
20626,20170929,DOW,
21936,20100129,PFE,0.025838
21936,20100226,PFE,-0.049839
21936,20100331,PFE,-0.022792
21936,20100430,PFE,-0.025073
21936,20100528,PFE,-0.078349
21936,20100630,PFE,-0.063690
21936,20100730,PFE,0.051893
21936,20100831,PFE,0.072667
21936,20100930,PFE,0.079195
21936,20101029,PFE,0.014269
21936,20101130,PFE,-0.053689
21936,20101231,PFE,0.074233
21936,20110131,PFE,0.040548
21936,20110228,PFE,0.066959
21936,20110331,PFE,0.055613
21936,20110429,PFE,0.032496
21936,20110531,PFE,0.032427
21936,20110630,PFE,-0.039627
21936,20110729,PFE,-0.065583
21936,20110831,PFE,-0.003585
21936,20110930,PFE,-0.068493
21936,20111031,PFE,0.089367
21936,20111130,PFE,0.052440
21936,20111230,PFE,0.078226
21936,20120131,PFE,-0.011091
21936,20120229,PFE,-0.002570
21936,20120330,PFE,0.071953
21936,20120430,PFE,0.011261
21936,20120531,PFE,-0.035371
21936,20120629,PFE,0.051669
21936,20120731,PFE,0.045217
21936,20120831,PFE,0.001664
21936,20120928,PFE,0.041492
21936,20121031,PFE,0.000805
21936,20121130,PFE,0.014877
21936,20121231,PFE,0.002370
21936,20130131,PFE,0.097319
21936,20130228,PFE,0.003299
21936,20130328,PFE,0.054439
21936,20130430,PFE,0.007276
21936,20130531,PFE,-0.055040
21936,20130628,PFE,0.028645
21936,20130731,PFE,0.052124
21936,20130830,PFE,-0.034896
21936,20130930,PFE,0.018256
21936,20131031,PFE,0.068233
21936,20131129,PFE,0.041877
21936,20131231,PFE,-0.034668
21936,20140131,PFE,-0.007509
21936,20140228,PFE,0.064803
21936,20140331,PFE,0.000311
21936,20140430,PFE,-0.026152
21936,20140530,PFE,-0.044437
21936,20140630,PFE,0.001688
21936,20140731,PFE,-0.024259
21936,20140829,PFE,0.024042
21936,20140930,PFE,0.006125
21936,20141031,PFE,0.012851
21936,20141128,PFE,0.048748
21936,20141231,PFE,0.000000
21936,20150130,PFE,0.003210
21936,20150227,PFE,0.107200
21936,20150331,PFE,0.013695
21936,20150430,PFE,-0.024720
21936,20150529,PFE,0.032420
21936,20150630,PFE,-0.035108
21936,20150731,PFE,0.075455
21936,20150831,PFE,-0.098724
21936,20150930,PFE,-0.025140
21936,20151030,PFE,0.076727
21936,20151130,PFE,-0.022768
21936,20151231,PFE,-0.014953
21936,20160129,PFE,-0.055452
21936,20160229,PFE,-0.017055
21936,20160331,PFE,-0.001011
21936,20160429,PFE,0.103576
21936,20160531,PFE,0.070009
21936,20160630,PFE,0.014697
21936,20160729,PFE,0.047714
21936,20160831,PFE,-0.048523
21936,20160930,PFE,-0.026724
21936,20161031,PFE,-0.063773
21936,20161130,PFE,0.023021
21936,20161230,PFE,0.010579
21936,20170131,PFE,-0.023091
21936,20170228,PFE,0.085408
21936,20170331,PFE,0.002638
21936,20170428,PFE,-0.008477
21936,20170531,PFE,-0.028007
21936,20170630,PFE,0.028790
21936,20170731,PFE,-0.012801
21936,20170831,PFE,0.032569
21936,20170929,PFE,0.052476
21936,20171031,PFE,-0.017927
21936,20171130,PFE,0.043354
21936,20171229,PFE,-0.001103
21936,20180131,PFE,0.022639
21936,20180228,PFE,-0.010529
21936,20180329,PFE,-0.022583
21936,20180430,PFE,0.031558
21936,20180531,PFE,-0.009287
21936,20180629,PFE,0.009741
21936,20180731,PFE,0.100606
21936,20180831,PFE,0.048335
21936,20180928,PFE,0.061416
21936,20181031,PFE,-0.022918
21936,20181130,PFE,0.081514
21936,20181231,PFE,-0.055808
21936,20190131,PFE,-0.019244
21936,20190228,PFE,0.021201
21936,20190329,PFE,-0.020300
21936,20190430,PFE,-0.043796
21936,20190531,PFE,0.031273
21936,20190628,PFE,0.043353
21936,20190731,PFE,-0.103416
21936,20190830,PFE,-0.075438
21936,20190930,PFE,0.010689
21936,20191031,PFE,0.067910
21936,20191129,PFE,0.013292
21936,20191231,PFE,0.017134
22111,20100129,JNJ,-0.024065
22111,20100226,JNJ,0.010022
22111,20100331,JNJ,0.034921
22111,20100430,JNJ,-0.013804
22111,20100528,JNJ,-0.084915
22111,20100630,JNJ,0.013036
22111,20100730,JNJ,-0.016424
22111,20100831,JNJ,-0.009124
22111,20100930,JNJ,0.086636
22111,20101029,JNJ,0.028728
22111,20101130,JNJ,-0.025886
22111,20101231,JNJ,0.004874
22111,20110131,JNJ,-0.033630
22111,20110228,JNJ,0.036975
22111,20110331,JNJ,-0.035645
22111,20110429,JNJ,0.109198
22111,20110531,JNJ,0.032562
22111,20110630,JNJ,-0.011443
22111,20110729,JNJ,-0.026007
22111,20110831,JNJ,0.024387
22111,20110930,JNJ,-0.032067
22111,20111031,JNJ,0.010991
22111,20111130,JNJ,0.013977
22111,20111230,JNJ,0.013288
22111,20120131,JNJ,0.005032
22111,20120229,JNJ,-0.003945
22111,20120330,JNJ,0.013522
22111,20120430,JNJ,-0.013038
22111,20120531,JNJ,-0.031644
22111,20120629,JNJ,0.082172
22111,20120731,JNJ,0.024571
22111,20120831,JNJ,-0.017047
22111,20120928,JNJ,0.021949
22111,20121031,JNJ,0.027717
22111,20121130,JNJ,-0.006778
22111,20121231,JNJ,0.005306
22111,20130131,JNJ,0.054494
22111,20130228,JNJ,0.037879
22111,20130328,JNJ,0.071213
22111,20130430,JNJ,0.045382
22111,20130531,JNJ,-0.004576
22111,20130628,JNJ,0.019957
22111,20130731,JNJ,0.088982
22111,20130830,JNJ,-0.068770
22111,20130930,JNJ,0.003240
22111,20131031,JNJ,0.068289
22111,20131129,JNJ,0.029263
22111,20131231,JNJ,-0.032432
22111,20140131,JNJ,-0.034065
22111,20140228,JNJ,0.048717
22111,20140331,JNJ,0.066327
22111,20140430,JNJ,0.031151
22111,20140530,JNJ,0.008589
22111,20140630,JNJ,0.031145
22111,20140731,JNJ,-0.043300
22111,20140829,JNJ,0.043361
22111,20140930,JNJ,0.027572
22111,20141031,JNJ,0.011164
22111,20141128,JNJ,0.010855
22111,20141231,JNJ,-0.033995
22111,20150130,JNJ,-0.042364
22111,20150227,JNJ,0.030657
22111,20150331,JNJ,-0.018632
22111,20150430,JNJ,-0.013917
22111,20150529,JNJ,0.017036
22111,20150630,JNJ,-0.026763
22111,20150731,JNJ,0.028217
22111,20150831,JNJ,-0.054685
22111,20150930,JNJ,-0.006704
22111,20151030,JNJ,0.082271
22111,20151130,JNJ,0.009502
22111,20151231,JNJ,0.014619
22111,20160129,JNJ,0.016745
22111,20160229,JNJ,0.014554
22111,20160331,JNJ,0.028419
22111,20160429,JNJ,0.035860
22111,20160531,JNJ,0.012580
22111,20160630,JNJ,0.076404
22111,20160729,JNJ,0.032399
22111,20160831,JNJ,-0.040645
22111,20160930,JNJ,-0.010139
22111,20161031,JNJ,-0.018116
22111,20161130,JNJ,-0.033537
22111,20161230,JNJ,0.035130
22111,20170131,JNJ,-0.017012
22111,20170228,JNJ,0.086181
22111,20170331,JNJ,0.019147
22111,20170428,JNJ,-0.008671
22111,20170531,JNJ,0.045517
22111,20170630,JNJ,0.031501
22111,20170731,JNJ,0.003250
22111,20170831,JNJ,0.003692
22111,20170929,JNJ,-0.017829
22111,20171031,JNJ,0.072302
22111,20171130,JNJ,0.005452
22111,20171229,JNJ,0.002799
22111,20180131,JNJ,-0.010950
22111,20180228,JNJ,-0.054056
22111,20180329,JNJ,-0.013320
22111,20180430,JNJ,-0.012954
22111,20180531,JNJ,-0.047197
22111,20180629,JNJ,0.014379
22111,20180731,JNJ,0.092138
22111,20180831,JNJ,0.023166
22111,20180928,JNJ,0.025837
22111,20181031,JNJ,0.013172
22111,20181130,JNJ,0.055790
22111,20181231,JNJ,-0.121511
22111,20190131,JNJ,0.031228
22111,20190228,JNJ,0.033514
22111,20190329,JNJ,0.023053
22111,20190430,JNJ,0.010087
22111,20190531,JNJ,-0.064448
22111,20190628,JNJ,0.061990
22111,20190731,JNJ,-0.065049
22111,20190830,JNJ,-0.006988
22111,20190930,JNJ,0.007946
22111,20191031,JNJ,0.020560
22111,20191129,JNJ,0.048470
22111,20191231,JNJ,0.060950
22592,20100129,MMM,-0.026370
22592,20100226,MMM,0.002298
22592,20100331,MMM,0.042670
22592,20100430,MMM,0.061027
22592,20100528,MMM,-0.099639
22592,20100630,MMM,-0.004035
22592,20100730,MMM,0.082922
22592,20100831,MMM,-0.075579
22592,20100930,MMM,0.103883
22592,20101029,MMM,-0.028716
22592,20101130,MMM,0.003384
22592,20101231,MMM,0.027626
22592,20110131,MMM,0.018772
22592,20110228,MMM,0.055278
22592,20110331,MMM,0.013770
22592,20110429,MMM,0.039679
22592,20110531,MMM,-0.023454
22592,20110630,MMM,0.004980
22592,20110729,MMM,-0.081286
22592,20110831,MMM,-0.041428
22592,20110930,MMM,-0.134852
22592,20111031,MMM,0.100710
22592,20111130,MMM,0.032523
22592,20111230,MMM,0.008514
22592,20120131,MMM,0.060932
22592,20120229,MMM,0.017068
22592,20120330,MMM,0.018379
22592,20120430,MMM,0.001681
22592,20120531,MMM,-0.048791
22592,20120629,MMM,0.061486
22592,20120731,MMM,0.018192
22592,20120831,MMM,0.021484
22592,20120928,MMM,-0.001944
22592,20121031,MMM,-0.052153
22592,20121130,MMM,0.044977
22592,20121231,MMM,0.020891
22592,20130131,MMM,0.082930
22592,20130228,MMM,0.040627
22592,20130328,MMM,0.022212
22592,20130430,MMM,-0.015050
